-1.662675540580317302e-01,1.116822223329034247e-01,1.465284979340931160e-01,3.163345841958209448e-03,-1.424125249759230494e-01,1.819885731030930764e-01,1.457512698798707484e-01,2.278097052698380698e-01,2.015918147359796464e-01,-1.468970706728651154e-01,1.437767352953754907e-01,-1.700853917123909542e-01,2.425304886606787780e-01,-9.280548897784535178e-02,2.061546622682143282e-01,-2.340012444204312980e-01,-1.834125455910066704e-01,2.466404668437630621e-01,-1.627938890630353241e-01,3.983897677607961541e-02,-2.033053477948460475e-01,-1.027605696653804968e-02,6.086901492573698613e-02,-1.495170227416288689e-01,-7.647679768230997155e-03,-1.859968048706855948e-02
1.558955271891526717e-01,8.746150990460710428e-02,-2.019434230106788575e-01,6.525520083370733859e-02,-8.469412301171813651e-02,4.947992500138526095e-02,-2.244999492780316852e-01,7.527248286072141248e-02,2.268975580179806717e-01,-1.348599436565390275e-01,-6.358984887685520393e-02,4.856148389863373938e-02,-6.434811143570789982e-02,1.397802288262247061e-01,2.294843211710521080e-01,1.683077626397611049e-02,1.231610346803599376e-01,-4.198162087865081604e-02,-1.713463653763655503e-01,1.542214732723340420e-02,4.664726484206410673e-02,-1.365683008840959944e-01,-5.224019690268461025e-02,2.428824959699356079e-01,1.579591769594051454e-01,1.912375903217470863e-01
1.723918274052476385e-01,-7.063091137732221969e-03,1.935000411043728552e-01,2.184281817422466243e-01,-1.073494958558784978e-04,-2.819051726230797916e-02,-1.453740364249205830e-01,6.606293233653226515e-02,-5.726458001039497203e-02,-2.113301018188949998e-01,-2.092627169501866391e-01,-6.053944560575678924e-02,1.179109780743457236e-01,4.123415619692381157e-02,-1.380961720355638467e-01,-2.481566423743401632e-03,1.216440628411097624e-01,2.312024488083903317e-01,-9.036443337203421688e-02,-4.466185734769185373e-02,1.151084178108291722e-01,-2.284214679859505881e-02,1.933856317481330300e-01,1.152882871040546153e-01,-5.320432502593384905e-02,1.944849100060584979e-01
-2.182035550149223901e-01,8.526169175171467718e-02,-2.032731630251642108e-01,-2.397573540341389753e-01,-1.363159986837565452e-01,-1.216474515519875427e-01,9.736376382511924277e-02,1.938937076496527190e-01,2.012530930390486056e-02,1.949397552605329209e-01,-1.693722293669545909e-01,1.975565015014951187e-01,-1.971224448630721215e-01,1.518086486628738851e-01,1.308901478489027659e-01,2.601176767842375281e-02,1.747160858741361733e-02,2.230722348750104611e-01,1.402493625657579290e-01,-1.904109185101203749e-01,1.729062630988245086e-01,1.104410482196025306e-01,-9.049914253156460253e-02,3.813470494373132763e-02,1.872362944771489290e-01,2.310242247603850607e-01
-1.754089862611492301e-02,-1.771697814291134654e-01,-1.252431446959280104e-01,1.820528587106328977e-01,9.838332081155712339e-02,1.679715044053435025e-01,-1.865288409309966977e-01,-1.412628685241102133e-01,1.974123904093471327e-01,8.789334033301611504e-02,2.325643771750288968e-01,-7.399772896592002325e-02,9.394516716720632821e-02,-2.149856899295108769e-03,2.270114597853166993e-01,-1.857195714217275018e-03,-2.177139538986297140e-01,1.183146185239746101e-01,2.200068038509462587e-01,-2.233850799686468158e-01,8.030831405869112705e-02,1.080493061538142369e-01,-7.673413542029736134e-02,1.785857920979098956e-01,1.147858670953162685e-01,2.384567437657819367e-01
-2.085337750212867547e-01,1.051975478632518612e-01,3.940862131243446503e-02,-1.907226813966205192e-01,-1.964502919620077226e-01,-4.434444912224298069e-02,8.666998025770275213e-03,-1.137130887012052227e-01,-5.244974192388422718e-02,2.805915821151463430e-01,-4.612117133473188010e-03,-1.094725028537526929e-01,1.274024204204315391e-01,2.981780701067848760e-02,4.686291730905125380e-02,1.516159858504816382e-01,-6.026387874194196609e-02,-4.694728758679343750e-02,-1.699900847790182801e-01,-2.320949392602420502e-01,1.103460062683325194e-01,1.016618462503300069e-01,2.243617520943683163e-01,-8.975360573071654302e-03,-1.313414286206175674e-01,1.265727008918543228e-01
-2.430334340890397404e-01,1.288138879983194152e-01,1.782145212166831305e-01,7.785515007011832578e-02,-2.940927143672894192e-02,1.763708322871230805e-01,2.425630660836654573e-01,-2.476868213826789178e-01,-8.579641163453596842e-03,2.483907810664218174e-01,-2.159824898588109110e-01,-3.034934447783318306e-02,-2.490689139038891955e-02,2.005509936655766601e-01,2.000924976693904955e-01,1.085484742195934882e-01,2.365576318198291395e-01,2.242919005380478170e-01,-5.769087407540114676e-02,1.028653053532662363e-02,1.829466477227323362e-01,4.927484082203230364e-02,5.116541601999849420e-02,1.756849269264745828e-01,1.731619199341940252e-01,-9.402523090318073637e-03
-2.358272169735053936e-01,-2.906656137865260559e-01,4.492536369395517398e-02,2.049803901897045422e-01,1.027538927457594120e-01,1.774703569704912665e-01,2.276276236479466419e-01,7.090518351885193027e-02,3.702154176219982912e-02,1.901501839812686639e-02,-7.579394442262372966e-02,-1.632011116426889882e-02,-1.850140005129840837e-01,-1.490733866105331713e-02,1.912519613434372212e-01,-8.792912850016489090e-02,-7.471210265279158713e-02,1.659061953455999994e-01,9.767116983532307672e-02,1.965451313675548872e-01,-3.280637768696526013e-03,2.094863360071501923e-01,-1.879170784897515600e-01,-1.944279359414102515e-01,8.125648014012397391e-02,-1.532045314340927944e-01
-1.947728795836514704e-02,1.390063503723593386e-01,-1.936324254752215812e-01,-9.120912368484221378e-02,-1.989609981037559483e-01,6.708772002411747537e-02,1.938377062423246588e-01,-1.169260227011535841e-01,-1.757242138974921264e-01,-5.261051201378790648e-02,1.036160276470717567e-01,1.292009242121796020e-01,1.017475634469913737e-01,-2.296558264562027496e-01,2.279442002316899862e-01,-1.975812235298599340e-01,-2.064255504918869333e-01,9.845993637530978115e-02,1.656015589633055493e-02,9.360887200915732342e-02,2.960612713325152731e-02,6.625783959188422112e-02,1.370741529358465438e-01,1.656827732437647360e-01,1.439005396735126285e-01,-4.600869986359903095e-03
2.276198577213335850e-01,2.104989411835140045e-01,-1.677425409334260265e-01,-2.395837415565524320e-03,-1.482447969991634029e-01,-1.782695224028224001e-01,-1.318484792576392339e-01,6.918445224161466622e-02,-1.786231140133779371e-01,-2.981371157910927550e-01,8.078092895036079191e-02,-1.126648499756650879e-01,1.833896268839191046e-01,7.606875187644145109e-02,2.313955914664071467e-01,5.402994783044652582e-02,1.836706871639756655e-01,1.969355998522242523e-01,1.536513515218289883e-01,-2.158511569080100168e-01,-2.908173958570886009e-01,-1.248520624809713042e-01,-2.761380392818322815e-01,-9.625959903720110455e-02,1.031802844726499302e-01,1.307444715547999015e-01
